entity_id,entity_name,entity_type,source
U62011AS2025PTC027817,INTELLARIS PRIVATE LIMITED,COMPANY,companies_registry
U62013AS2024PTC026462,ARPANA TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U45300AS2024PTC026849,MAHANTA DEB AUTOENERGY PRIVATE LIMITED,COMPANY,companies_registry
U45300AS2025PTC027676,KIBRIYA MOTORS PRIVATE LIMITED,COMPANY,companies_registry
U45309AS2000PTC006286,AQUA BUILD INDIA PRIVATE LIMITED,COMPANY,companies_registry
U45309AS2016PTC017491,JAK REALITY PROJECTS PRIVATE LIMITED,COMPANY,companies_registry
U45309AS2018PTC018942,SHIPIRIST INFRACON PRIVATE LIMITED,COMPANY,companies_registry
U45400AS2000PLC006385,BRAHMPUTRA TRADE TRANS & ENGINEERS INDIA LIMITED,COMPANY,companies_registry
U45400AS2009PTC009223,PB MARCON PRIVATE LIMITED,COMPANY,companies_registry
U70109AS1994PLC004219,ASSAM ALBATROSS ESTATE AND FINANCE LTD,COMPANY,companies_registry
U70109AS2021PTC021893,SELARUN INFRA PRIVATE LIMITED,COMPANY,companies_registry
U45500AS2018PTC018796,MAP BUILDCON PRIVATE LIMITED,COMPANY,companies_registry
U45500AS2018PTC018933,ZINDRA CONSTRUCTION PRIVATE LIMITED,COMPANY,companies_registry
U45500AS2020OPC020105,KACHE CONSTRUCTION (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U46201AS2024PTC026587,DIABETALIFE FOOD PRODUCTS PRIVATE LIMITED,COMPANY,companies_registry
U46209AS2024PTC027330,ZAFRONIX INTERNATIONAL PRIVATE LIMITED,COMPANY,companies_registry
U46308AS2023PTC024260,MALJI LIQUOR WHOLESALE PRIVATE LIMITED,COMPANY,companies_registry
U46497AS2024PTC027263,OXYNIC PHARMA PRIVATE LIMITED,COMPANY,companies_registry
U46497AS2025PTC027665,UNIMARK PHARMA INDUSTRIES PRIVATE LIMITED,COMPANY,companies_registry
U72300AS2021PTC021338,NANO INFORMATICS PRIVATE LIMITED,COMPANY,companies_registry
U72400AS1999PTC005831,SMB COMPUTERS PRIVATE LIMITED,COMPANY,companies_registry
U86905AS2024OPC026239,PRIMELAB DIAGNOSTICS (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U86909AS2023PTC025473,DADABABU AYURVED PRIVATE LIMITED,COMPANY,companies_registry
U88100AS2023NPL025547,MICROTECHINSTITUTE OF COMPUTER EDUCATION & SKILL DEVELOPMENT FOUNDATION,COMPANY,companies_registry
U88100AS2024NPL027075,KHWOSETHI SPARKS FOUNDATION,COMPANY,companies_registry
U88900AS2023NPL024892,ARHANT SEWA FOUNDATION,COMPANY,companies_registry
U88900AS2023NPL025214,AMMTECH ACADEMY FOUNDATION,COMPANY,companies_registry
U88900AS2023NPL025370,PRABHAT RANJAN MEMORIAL FOUNDATION,COMPANY,companies_registry
U88900AS2023PTC024702,ASHABADI DEVELOPMENT PRIVATE LIMITED,COMPANY,companies_registry
U88900AS2024NPL026300,COMMUNITYCARE FOUNDATION,COMPANY,companies_registry
U88900AS2024NPL027387,OKEGIGA FOUNDATION,COMPANY,companies_registry
U88900AS2024NPL027414,HOLYSTAR RURAL DEVELOPMENT FOUNDATION,COMPANY,companies_registry
U88900AS2025NPL027451,BHOGDOI MICRO SERVICE FOUNDATION,COMPANY,companies_registry
U88900AS2025NPL027600,FULKUMARI BAPUJI CLUB ASSOCIATION,COMPANY,companies_registry
U88900AS2025NPL027776,FAWZIYA MICRO SERVICE FOUNDATION,COMPANY,companies_registry
U88900AS2025NPL027808,XIPA MICRO CARE FOUNDATION,COMPANY,companies_registry
U90000AS2019PTC019338,YOURENV ORGANICS PRIVATE LIMITED,COMPANY,companies_registry
U91030AS2023NPL024527,OMNI NATURE TECH FOUNDATION,COMPANY,companies_registry
U92199AS1985PTC002445,EXCLUSIVE RECREATION CENTRE PVT LTD,COMPANY,companies_registry
U92200AS2021PTC021192,ARUNODOI 24 X 7 PRIVATE LIMITED,COMPANY,companies_registry
U92412AS2019NPL019523,KHANAPARA LAWN TENNIS ACADEMY,COMPANY,companies_registry
U92419AS2021PTC022144,RADHA KUND EVENT MANAGEMENT PRIVATE LIMITED,COMPANY,companies_registry
U52100AS2019PTC019249,NOLINI MULTISERVICES PRIVATE LIMITED,COMPANY,companies_registry
U52100AS2021PTC021648,BIONSIA PRIVATE LIMITED,COMPANY,companies_registry
U52190AS2009PTC027142,RAJSHREE COMMOSALE PRIVATE LIMITED,COMPANY,companies_registry
U74210AS1993PTC004030,ECON DESIGN AND PROJECT SERVICES PVT LTD,COMPANY,companies_registry
U74210AS1999PTC005672,ASSAM AQUA TREAT ENGINEERING PRIVATE LIMITED,COMPANY,companies_registry
U74210AS2003PTC007212,SRINATH CONSTRUCTIONS & MERCHANTS COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U74300AS1996PTC004723,OMEGA ADVERTISING AGENCY PRESS PVT LTD,COMPANY,companies_registry
U74300AS2014PTC011864,ORANGE ONLINE PRIVATE LIMITED,COMPANY,companies_registry
U64202AS2021PTC021909,GOING TECH SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U64920AS2024PTC026322,SEVENTHSTAR SMALL FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U64990AS2023PLN024633,ISHRAQ NIDHI LIMITED,COMPANY,companies_registry
U64990AS2023PLN025638,NABAGATA SIMLITOLA RURAL NIDHI LIMITED,COMPANY,companies_registry
U45400AS2019OPC019128,EMPORIAH RETAILS AND SERVICES (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U45400AS2022PTC023632,BHUMIPUTRA PROPERTIES PRIVATE LIMITED,COMPANY,companies_registry
U70109AS1997PLC004961,TWENTYFIRST CENTURY LAND AND HOUSING PRO JECT LIMITED,COMPANY,companies_registry
U70109AS2008PTC008780,MEGHMALLAR REALTORS PRIVATE LIMITED,COMPANY,companies_registry
U70109AS2009PLC009008,GOODBUILD ASSAM REAL ESTATE LIMITED,COMPANY,companies_registry
U70109AS2010PTC010287,PRAYASH REAL ESTATES PRIVATE LIMITED,COMPANY,companies_registry
U70109AS2020OPC020627,OVERMOUNT ENTERPRISES (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U70109AS2021PTC021202,DRAGHIMA REAL ESTATE & BUILDERS PRIVATE LIMITED,COMPANY,companies_registry
U70109AS2021PTC022086,RUPALIM REAL ESTATES PRIVATE LIMITED,COMPANY,companies_registry
U70109AS2022PTC022976,S T INFRASTRUCTURE AND CONSTRUCTION PRIVATE LIMITED,COMPANY,companies_registry
U45401AS2022PTC022788,MRIDULDAR INFRATECH PRIVATE LIMITED,COMPANY,companies_registry
U46209AS2024PTC026435,SOLSTICE SEEDS FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U46209AS2025PTC027596,MOHANPUR FARMERS PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U46301AS2023OPC024880,AG FARM AND AGRO INDUSTRIES (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U46306AS2023PTC025684,BARAIKBROTHER'S PRIVATE LIMITED,COMPANY,companies_registry
U46306AS2024PTC026674,MPLANT WELLBEING PRIVATE LIMITED,COMPANY,companies_registry
U46412AS2024PTC026501,CLOAP FASHION PRIVATE LIMITED,COMPANY,companies_registry
U46497AS2023PTC025075,FRANCO MARTIN LIFE SCIENCES PRIVATE LIMITED,COMPANY,companies_registry
U46497AS2024PTC026830,CURIOSITY LIFE SCIENCE PRIVATE LIMITED,COMPANY,companies_registry
U72400AS2022PTC023752,EAST TREE TECH PRIVATE LIMITED,COMPANY,companies_registry
U86909AS2023PTC025632,DMSD HEALTH CARE INDIA PRIVATE LIMITED,COMPANY,companies_registry
U88900AS2023NPL024491,PURVANCHAL SOCIO ECONOMIC DEVELOPMENT COUNCIL,COMPANY,companies_registry
U88900AS2024NPL026101,CHITRALEKHAA WELFARE FOUNDATION,COMPANY,companies_registry
U88900AS2024NPL026779,SEVA SURBHI FOUNDATION,COMPANY,companies_registry
U88900AS2024NPL026888,AGHEC FOUNDATION,COMPANY,companies_registry
U88900AS2024NPL027136,PRAGJYOTISH SANSKRITIK KALA FOUNDATION,COMPANY,companies_registry
U88900AS2024NPL027171,LANKA WARRIORS FOUNDATION,COMPANY,companies_registry
U88900AS2025NPL027475,JUNBELI EDUCATION AND HEALTH FOUNDATION,COMPANY,companies_registry
U91990AS2018NPL018622,NEEOA FOUNDATION,COMPANY,companies_registry
U92100AS2013PTC011741,KRISHNA'S CONSORTIUM PRIVATE LIMITED,COMPANY,companies_registry
U92132AS1995PTC004609,MAHABAHU CINE PVT LTD,COMPANY,companies_registry
U92132AS2006PTC008190,MANAS TV PRIVATE LIMITED,COMPANY,companies_registry
U92419AS2002PTC006934,ASSAM BENGAL NAVIGATION COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U92419AS2018PTC018904,ARUNAKHEL SPORTS & EVENTS PRIVATE LIMITED,COMPANY,companies_registry
U52100AS2011PTC010814,BALAJI TRADELINKS PRIVATE LIMITED,COMPANY,companies_registry
U52100AS2018PTC018872,AYANANT VENTURES PRIVATE LIMITED,COMPANY,companies_registry
U52100AS2018PTC018882,AVIABHI PRIVATE LIMITED,COMPANY,companies_registry
U52100AS2022PTC023067,KARIMGANJ HEALTH & BIOSCIENCE PRIVATE LIMITED,COMPANY,companies_registry
U52100AS2023PTC025580,SANTIKAI ENTERPRISES PRIVATE LIMITED,COMPANY,companies_registry
U52101AS2023PTC025548,TASRAAS NORTHEAST GREEN PRIVATE LIMITED,COMPANY,companies_registry
U52290AS2024PTC026778,WP EXPRESS LOGISTICS SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U74210AS1998PTC005402,SREE SURYA COMMERCIAL PVT LTD,COMPANY,companies_registry
U74210AS1999PTC005746,ENERGY (INDIA) DEVELOPMENT CONSORTIUM PV T. LTD.,COMPANY,companies_registry
U63999AS2023PTC024326,OPENLOGIC BUSINESS SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U64201AS2009PTC008975,MUKAND INFOTEL PRIVATE LIMITED,COMPANY,companies_registry
U64202AS2004PTC007317,BARAK INFOTECH PRIVATE LIMITED,COMPANY,companies_registry
U64203AS2015PTC012283,OJAH COMMUNICATION & CONTRACTS PRIVATE LIMITED,COMPANY,companies_registry
U64910AS2023PTC025375,MISSAMARI MICRO FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U64920AS2024PTC026517,SHINECREDIT MICROFINANCE PRIVATE LIMITED,COMPANY,companies_registry
U64920AS2025PTC027712,DLEMI MICRO FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U64990AS2023PLN024818,NAVAMILAN NIDHI LIMITED,COMPANY,companies_registry
U64990AS2023PTC025250,MANKINGS CAPITAL PRIVATE LIMITED,COMPANY,companies_registry
U64990AS2024PTC026098,DAMBARU MICRO FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U64990AS2024PTC027087,MIAPOYO MICRO FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U65100AS1995PTC017399,ALCO SUPPLIERS PVT.LTD.,COMPANY,companies_registry
U65921AS1986PTC002602,NITFUL LEASING AND INVESTMENT COMPANY PVT LTD,COMPANY,companies_registry
U65921AS1995PTC019701,INNOVATIVE FINESTOCKS PRIVATE LIMITED,COMPANY,companies_registry
U65921AS1996PLC004689,JAI HIRE PURCHASE COMPANY(INDIA) LIMITED,COMPANY,companies_registry
U65999AS2022PLN022455,ADARSHGAON NIDHI LIMITED,COMPANY,companies_registry
U67120AS1983PTC002016,SUNEER PVT LTD,COMPANY,companies_registry
U67120AS1987PTC002771,ASSAM ELECTRO PLAST ENTERPRISE PVT LTD,COMPANY,companies_registry
U67120AS1989PTC003300,KAMAKHYA ENGINEERING PVT LTD,COMPANY,companies_registry
U67120AS1991PLC003569,KIRATA FINANCE AND INVESTMENT COMPANY LT D,COMPANY,companies_registry
U67120AS1993PLC004025,FMS DATAMATICS LIMITED,COMPANY,companies_registry
U67120AS1994PLC004240,P K D SECURITIES LTD.,COMPANY,companies_registry
U67120AS1994PTC004307,ESQUIRE SECURITIES PVT LTD,COMPANY,companies_registry
U67120AS1995PLC004525,TAURUS CAPITAL LIMITED,COMPANY,companies_registry
U67120AS1995PTC004586,M S INVESTMENTS PVT LTD,COMPANY,companies_registry
U67120AS1996PLC004761,ANNUPRIYA FINANCE LIMITED,COMPANY,companies_registry
U70200AS2011PTC010478,BARUAH DEVELOPERS & INFRASTRUCTURE PRIVATE LIMITED,COMPANY,companies_registry
U64990AS2024PLC026489,JARABARI BARBALA MICROFINANCE LIMITED,COMPANY,companies_registry
U72100AS1971PTC001342,NORTH EASTERN CHIT FUND PVT LTD,COMPANY,companies_registry
U72100AS1973PTC001456,LITE ECONO SAVINGS CO PVT LTD,COMPANY,companies_registry
U72100AS1974PTC001482,SANJEEBANEE CHIT FUND CO PVT LTD,COMPANY,companies_registry
U72100AS1974PTC001530,SHREEMA CREDIT & INVESTMENT CO PVT LTD,COMPANY,companies_registry
U64990AS2025PTC027482,BARBHITHA BAHUMUKHI MICRO FINANCE PRIVATE LIMITED,COMPANY,companies_registry
U65900AS2012PLC011267,SUNTECHNO MUTUAL BENEFIT INDIA LIMITED,COMPANY,companies_registry
U72200AS1989PTC003308,EAST INDIA CEMENT PVT LTD,COMPANY,companies_registry
U72200AS2005PTC007962,HERITAGE INFO SYSTEM PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2010PTC010339,LEADING EDGE INFORMATICS AND CONSULTANCY PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2013PTC011731,ABR INFOTECH PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2019OPC019328,SPADELEAF (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U65922AS1991PTC003599,FESTOON FINANCE AND INVESTMENT INDIA PVT LTD,COMPANY,companies_registry
U92490AS2017NPL018278,POSHAC INDIA FOUNDATION,COMPANY,companies_registry
U92490AS2022PTC023720,ZENG DESIGN STUDIO PRIVATE LIMITED,COMPANY,companies_registry
U65999AS2021PLN021284,BLUE STONE NIDHI LIMITED,COMPANY,companies_registry
U67100AS2018PLC018581,SUJATA MUTUAL BENEFIT NIDHI LIMITED,COMPANY,companies_registry
U93090AS2021PTC022243,MAKE MY RIDE PRIVATE LIMITED,COMPANY,companies_registry
U67110AS1995PLC004386,BABA CAPITAL MARKET LIMITED,COMPANY,companies_registry
U67120AS1989PTC003312,JNANADAYEENI AGENCIES PVT LTD,COMPANY,companies_registry
U67120AS1994PTC004272,SHUBH PRAGYA INVESTMENTS PVT LTD,COMPANY,companies_registry
U74990AS2018PTC018853,EXSIVA ASSOCIATES PRIVATE LIMITED,COMPANY,companies_registry
U67120AS1995PTC004411,BALAJI FINCAP PRIVATE LIMITED,COMPANY,companies_registry
U67120AS2014PTC011792,IPLEX VENTURES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2014PTC011941,THERMOS ENGINEERING INDIA PRIVATE LIMITED,COMPANY,companies_registry
U70200AS1999PTC005926,ORION REAL ESTATES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2016PTC012318,LUIT STORE ECOMMERCE PRIVATE LIMITED,COMPANY,companies_registry
U70200AS2024OPC027127,BRAHMAPUTRACONNECT MANAGEMENT SERVICES (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2016PTC017517,UNIDIRECT EDUCATION CONSULTANTS PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2016PTC017616,YANTRABOT TECHNOLOGIES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2017PTC017885,AMZENEX HEALTHCARE PRIVATE LIMITED,COMPANY,companies_registry
U72100AS1988PTC003023,I V Y INDIA PVT LTD,COMPANY,companies_registry
U74999AS2017PTC018145,RJM TRAVEL PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2017PTC018234,PRANAMOTECHNO SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2018OPC018684,RIVERBEKI (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2005PTC007719,THREE -D- COMPUTECH AND ACCESORIES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019OPC019662,NISAN MEDIA WORKS (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC018978,FABASPIRE SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC019094,JENSING PRODUCTS PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2021PTC022012,REDWAN TELECOM PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC019449,COLORKNOTS SOLUTIONS PRIVATE LIMITED,COMPANY,companies_registry
U72200AS2022PTC024055,XYNOCAST CONSULTANCY SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2019PTC019652,EURUPIDOL INDIA E-COM PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2020PTC019819,KUNWALI CONSULTING SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U93090AS2021PTC021028,WASHOLIC PRIVATE LIMITED,COMPANY,companies_registry
U74990AS2016PTC017405,AXOM IT MEDIA PRIVATE LIMITED,COMPANY,companies_registry
U74994AS2018PTC018356,VARYFORE PANACEA PRIVATE LIMITED,COMPANY,companies_registry
U01132AS2000PTC006303,MARGHERITA TEA COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U01132AS2008PTC008883,RU TEA TRADING AND MANUFACTURING PRIVATE LIMITED,COMPANY,companies_registry
U01132AS2009PTC009455,NARAYANPUR TEA COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2016NPL017452,BRAHMAPUTRA FOUNDATION,COMPANY,companies_registry
U74999AS2016PTC017600,ENEXUR COMMUNICATION PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2016PTC017666,HALTPOINT SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U01136AS2024PTC027149,JI MUSHROOM CULTIVATION PRIVATE LIMITED,COMPANY,companies_registry
U01162AS2023PTC024436,SHIMLABARI KRISHI PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U74999AS2017PTC018066,ALGA ENERGY AND FOOD CONSERVATION PRIVATE LIMITED,COMPANY,companies_registry
U01400AS2011PTC010715,DEMIRRA PRODUCTION AND HUSBANDRY PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2017PTC018218,RAPTAS TAXATION SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U01400AS2021PTC021381,DHEMAJI LIVESTOCK PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01403AS2011PLC010444,PRIMELAND AGRO PROJECTS & REALTORS INDIA LIMITED,COMPANY,companies_registry
U74999AS2018PTC018906,SYNAPSIS MOBI PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2018PTC018918,RAXOM INDUSTRIES PRIVATE LIMITED,COMPANY,companies_registry
U15491AS1997PTC005281,DEMOJA ASSOCIATES PVT LTD,COMPANY,companies_registry
U74999AS2019PTC019647,YIC LIFESTYLE PRIVATE LIMITED,COMPANY,companies_registry
U15500AS2013PTC011565,SUKHBIR & HOTEL PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2020OPC020392,BLOZ TRADING INDIA (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U74999AS2020PTC020092,FIXERBABU PRIVATE LIMITED,COMPANY,companies_registry
U15541AS2016PTC012350,MANSAROVAR INDIA AQUA BEVERAGES PRIVATE LIMITED,COMPANY,companies_registry
U15543AS2012PTC010953,VASTAB AQUA PRIVATE LIMITED,COMPANY,companies_registry
U01132AS1979PTC001795,MONOMOHAN TEA CO PVT LTD,COMPANY,companies_registry
U01132AS1982PTC001955,AKASHDEEP PROPERTIES & INVESTMENTS PVT L TD,COMPANY,companies_registry
U01132AS1984PTC002197,WE THREE TEA CO PVT LTD,COMPANY,companies_registry
U16003AS2000PTC006131,SRI AGASTHYA INDUSTRIES PRIVATE LIMITED,COMPANY,companies_registry
U01132AS1994PTC004088,ASSAM GOLD TEA PVT LTD,COMPANY,companies_registry
U17114AS1987PTC002741,MANIKA INDUSTRIES PVT LTD,COMPANY,companies_registry
U17115AS1992PTC003807,HILLY PLUS FABRICS PVT LTD,COMPANY,companies_registry
U17120AS2015PTC012200,XEUJ CREATIONS PRIVATE LIMITED,COMPANY,companies_registry
U01132AS1999PTC005771,PATKAI TEA COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U55101AS1983PTC002049,EASTLAND MERCANTILE PVT LTD,COMPANY,companies_registry
U01132AS1999PTC005864,TEA TOP INDIA PRIVATE LIMITED,COMPANY,companies_registry
U01132AS2000PTC006003,BUDS PLANTATIONS PRIVATE LIMITED,COMPANY,companies_registry
U01132AS2014PTC011976,MURULI DHAR BORUAH TEA PLANTATION PRIVATE LIMITED,COMPANY,companies_registry
U55101AS2010PTC009894,GHOSH BROTHERS HOTEL (TEZPUR) PRIVATE LIMITED,COMPANY,companies_registry
U01132AS2019PTC019575,BURIDHING TEA AND AGRO PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01135AS2012PLC011386,INNOVATION ALLIED INDUSTRIES LIMITED,COMPANY,companies_registry
U55209AS2019PTC019537,DA - VUE PRIVATE LIMITED,COMPANY,companies_registry
U55209AS2022PTC023139,MABCHI PROJECT & PROPERTY MANAGEMENT SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U93290AS2023PTC025383,OITS PRIVATE LIMITED,COMPANY,companies_registry
U96010AS2024PTC026419,TEAM BHANDARI LAUNDRY SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U98200AS2024OPC026588,BONSILI HEALTHCARE (OPC) PRIVATE LIMITED,COMPANY,companies_registry
U99999AS1988PTC002939,VOGUE COMMERCIAL CO PVT LTD,COMPANY,companies_registry
U01403AS2011NPL010638,NORTH EASTERN SOCIAL & ECONOMIC EMPOWERMENT,COMPANY,companies_registry
U01403AS2013PTC011577,KUNDRAKSHA AGRO PRIVATE LIMITED,COMPANY,companies_registry
U15491AS1979PTC001774,DEVJANI CHALIHA FIBRE DYES PVT LTD,COMPANY,companies_registry
U15491AS1993PTC003891,SONARIE TEA CO PVT LTD,COMPANY,companies_registry
U15491AS1997PTC005202,L K TEA COMPANY PVT LIMITED,COMPANY,companies_registry
U01500AS2024PTC026025,KUHIARKUCHI AGRO PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U15511AS1999PTC005915,MASTER (INDIA) BREWING COMPANY PRIVATE LIMITED,COMPANY,companies_registry
U15541AS2012PTC011285,KUSUM FOOD & BEVERAGE PRIVATE LIMITED,COMPANY,companies_registry
U15549AS2021PTC021196,LYFANG TEA PROCESSING PRIVATE LIMITED,COMPANY,companies_registry
U01611AS2023PTC024661,JUNBAI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2023PTC024815,MAOSWM FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2023PTC025245,DWIKHUNTI FISH FED FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U05000AS2020PTC020608,TAANVI FEEDS PRIVATE LIMITED,COMPANY,companies_registry
U55101AS1989PTC003331,HOTEL BALLERINA PVT LTD,COMPANY,companies_registry
U05102AS2023PTC025323,JA TRADING PRIVATE LIMITED,COMPANY,companies_registry
U32904AS2023PTC025683,OSIKAR INNOVATIONS PRIVATE LIMITED,COMPANY,companies_registry
U33110AS2024PTC025816,BPG CONSTRUCTION PRIVATE LIMITED,COMPANY,companies_registry
U95210AS2024PTC026996,REANIMAR TELEFONO LABS PRIVATE LIMITED,COMPANY,companies_registry
U97000AS2023PTC025168,URBAN CATTLE FARMING AND MARKETING PRIVATE LIMITED,COMPANY,companies_registry
U33130AS1996PTC004729,KHANDELWAL TRADE LINKS PVT LTD,COMPANY,companies_registry
U01409AS2011NPL010634,NE ORGANICS AGRO FOUNDATION,COMPANY,companies_registry
U01409AS2017PTC018088,BOKAKHAT AGRO ORGANIC PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U63020AS2016PTC017538,SANIKA INDUSTRIES PRIVATE LIMITED,COMPANY,companies_registry
U01409AS2022PTC022713,DOLONI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01409AS2022PTC023829,PATAKATA GROWERS FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01409AS2022PTC023931,BIKACHSI AGRO PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01461AS2023PTC025176,JH AGRO PRIVATE LIMITED,COMPANY,companies_registry
U01500AS2023PTC024522,XOTPHUL MAHILA KRISHAK PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01500AS2023PTC024777,LAMABARI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01500AS2023PTC024846,KAJIAMATI FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U63040AS1995PTC004530,MAGNOLIA TRAVELS AND COMMUNICATION PVT L TD,COMPANY,companies_registry
U63040AS2004PTC007600,SHYAMANANDA TRAVELS & CARRIERS PRIVATE LIMITED,COMPANY,companies_registry
U63040AS2011PTC010699,NATIONAL AIRLINK (INDIA) PRIVATE LIMITED,COMPANY,companies_registry
U01611AS2023PTC024908,KHILIKHANG FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U01611AS2023PTC025707,MATIJURI YOUTH FARMER PRODUCER COMPANY LIMITED,COMPANY,companies_registry
U75112AS1968SGC001289,ASSAM HILLS SMALL INDUSTRIES DEVELOPMENT CORPORATION LIMITED,COMPANY,companies_registry
U02001AS1996PTC004667,A J EXIM PRIVATE LIMITED,COMPANY,companies_registry
U78300AS2024PTC027198,MURSHA SERVICES PRIVATE LIMITED,COMPANY,companies_registry
U08990AS2024PTC027134,LG FERRO AND MINES PRIVATE LIMITED,COMPANY,companies_registry
U32909AS2024PTC025833,ANGUMS INDIA PRIVATE LIMITED,COMPANY,companies_registry
U10102AS2003PTC007243,DAYALU MINERALS PRIVATE LIMITED,COMPANY,companies_registry
U35990AS2020PTC020675,AKVOTRANSIRO TECH PRIVATE LIMITED,COMPANY,companies_registry
